Price,close,high,low,open,volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2011-03-16,444.18353271484375,447.6099735998744,434.74089176114956,435.07954285031036,2677874
2011-03-17,437.47015380859375,445.79723659094645,435.3385922034459,440.25912564526055,2056102
2011-03-18,431.39410400390625,441.85274656230155,428.744571495286,435.6771671468681,2211348
2011-03-21,426.6329040527344,434.88027039519176,424.91965952952086,434.88027039519176,2619090
2011-03-22,426.1150817871094,430.29853981306974,423.5253220567529,428.34624967379244,2657774
2011-03-23,424.06317138671875,426.7127044421162,421.2343667333589,426.7127044421162,4352248
2011-03-24,435.6372985839844,436.49392086925803,426.3141568289764,426.712581274611,3094834
2011-03-25,446.0962829589844,449.62233228429074,439.7613196799166,444.9806741999135,4146434
2011-03-28,446.19549560546875,448.90475234592685,441.4542355149282,447.769252532275,2248642
2011-03-29,453.6860046386719,458.9452377527356,445.8968340563752,446.2354851885084,3159588
2011-03-30,458.96502685546875,463.76606094413194,456.1561636575174,457.39126972840506,2294770
2011-03-31,471.6947021484375,477.31247700033066,458.9849528417203,458.9849528417203,7394126
2011-04-01,470.2005310058594,477.6112145768283,467.17251551442763,472.1328794774069,1799624
2011-04-04,483.3687744140625,484.4843829079822,471.73479388408794,472.1332185410846,2311616
2011-04-05,493.9866638183594,495.6201947304173,479.6035474294641,484.1057642552958,2891014
2011-04-06,486.8150329589844,496.81547956559683,483.74718333880384,493.64802380663366,2422352
2011-04-07,477.7905578613281,486.0778054745565,476.17696809840174,486.0778054745565,2149016
